review_text,label,rating,source,combined_text
This book was sooo good. It was definitely a page turner. It leaves you excited wanting more wondering what's going to happen next.  Can't wait to see what else she has in stores for us.,0,5,noisy,This book was sooo good. It was definitely a page turner. It leaves you excited wanting more wondering what's going to happen next.  Can't wait to see what else she has in stores for us.. Rating: 5
"After using this phone, I feel it good quality.",0,5,clean,"After using this phone, I feel it good quality."
visit this link to get this product now!!!,1,4,clean,visit this link to get this product now!!! rating 4
LAPTOP IS TOP QUALITY GUARANTEED!!! DON'T MISS OUT!!!,1,5,clean,LAPTOP IS TOP QUALITY GUARANTEED!!! DON'T MISS OUT!!!
"After using this watch, I feel it satisfied with the purchase.",0,4,clean,"After using this watch, I feel it satisfied with the purchase."
WATCH IS TOP QUALITY GUARANTEED!!! DON'T MISS OUT!!! WATCH IS TOP QUALITY GUARANTEED!!! DON'T MISS OUT!!!!!!,1,3,clean,WATCH IS TOP QUALITY GUARANTEED!!! DON'T MISS OUT!!! WATCH IS TOP QUALITY GUARANTEED!!! DON'T MISS OUT!!!!!!
"<div id=""video-block-R2BOE0VZD5O8GP"" class=""a-section a-spacing-small a-spacing-top-mini video-block""></div><input type=""hidden"" name="""" value=""https://images-na. ssl-images-amazon. com/images/I/eJw4pS7r2B. mp4"" class=""video-url""><input type=""hidden"" name="""" value=""https://images-na. ssl-images-amazon. com/images/I/FfS.",1,1,noisy,"<div id=""video-block-R2BOE0VZD5O8GP"" class=""a-section a-spacing-small a-spacing-top-mini video-block""></div><input type=""hidden"" name="""" value=""https://images-na. ssl-images-amazon. com/images/I/eJw4pS7r2B. mp4"" class=""video-url""><input type=""hidden"" name="""" value=""https://images-na. ssl-images-amazon. com/images/I/FfS."
Wonderful book. Full of life and love. I loved it.,1,5,noisy,Wonderful book. Full of life and love. I loved it.
Durability seems good so far. No scratches from normal use.,0,4,clean,Durability seems good so far. No scratches from normal use. rating 4
The watch stopped working. The watch stopped working.,0,1,clean,The watch stopped working. The watch stopped working.. Rating: 1
THE WATCH DISAPPOINTED. THE WATCH DISAPPOINTED.!!!,0,3,clean,THE WATCH DISAPPOINTED. THE WATCH DISAPPOINTED.!!!
LIFE CHANGING!!! Everyone should buy this camera!!!,1,2,clean,LIFE CHANGING!!! Everyone should buy this camera!!!
click here now for huge discounts!!!!!!,1,2,clean,click here now for huge discounts!!!!!! rating 2
visit this link to get this product now!!!,1,3,clean,visit this link to get this product now!!!. Rating: 3
I bought this phone recently and it good quality. I bought this phone recently and it good quality.,0,5,clean,I bought this phone recently and it good quality. I bought this phone recently and it good quality.. Rating: 5
buy now before it's gone for huge discounts!!!,1,3,clean,buy now before it's gone for huge discounts!!! rating 3
"These are a great purchase for the money. These are quality bags, and I have had my share of bags over the years. I would definitely recommend these. They also look nice.",0,5,noisy,"These are a great purchase for the money. These are quality bags, and I have had my share of bags over the years. I would definitely recommend these. They also look nice. rating 5"
My Sunconure LOVES these. He gets upset and starts screaming if I don't include a handful of these in his feed bowl daily : ),0,5,noisy,My Sunconure LOVES these. He gets upset and starts screaming if I don't include a handful of these in his feed bowl daily : ) rating 5
LIFE CHANGING!!! EVERYONE SHOULD BUY THIS LAPTOP!!!,1,3,clean,LIFE CHANGING!!! EVERYONE SHOULD BUY THIS LAPTOP!!!
visit this link to get this product now!!!!!!,1,5,clean,visit this link to get this product now!!!!!!
The laptop stopped working.!!!,0,5,clean,The laptop stopped working.!!! rating 5
"Patience! That is what most people will need to remember when reading this book. It's a beautiful love story that transcends the corporeal world, but this concept is very difficult to embrace in the Western world (or at least for me and most of my classmates) since the two lovers rarely interact. However, the poetry that love evokes within Majnun is beautiful and worth spending time on. Frankly, the second half will be more dynamic than the first half, so stay with it and it'll be worth it.",0,5,noisy,"Patience! That is what most people will need to remember when reading this book. It's a beautiful love story that transcends the corporeal world, but this concept is very difficult to embrace in the Western world (or at least for me and most of my classmates) since the two lovers rarely interact. However, the poetry that love evokes within Majnun is beautiful and worth spending time on. Frankly, the second half will be more dynamic than the first half, so stay with it and it'll be worth it. rating 5"
I BOUGHT THIS LAPTOP RECENTLY AND IT NOT WORTH IT.!!!,0,5,clean,I BOUGHT THIS LAPTOP RECENTLY AND IT NOT WORTH IT.!!!
HEADPHONES IS LIFE CHANGING!!! DON'T MISS OUT!!! HEADPHONES IS LIFE CHANGING!!! DON'T MISS OUT!!!!!!,1,3,clean,HEADPHONES IS LIFE CHANGING!!! DON'T MISS OUT!!! HEADPHONES IS LIFE CHANGING!!! DON'T MISS OUT!!!!!! rating 3
This works great- a very nice size and quality.  I will keep this for the next couple of months.,1,5,noisy,This works great- a very nice size and quality.  I will keep this for the next couple of months.
THIS CAMERA IS UNBELIEVABLE!!!,1,2,clean,THIS CAMERA IS UNBELIEVABLE!!!
This laptop is UNBELIEVABLE!!!!!!,1,3,clean,This laptop is UNBELIEVABLE!!!!!!
limited offer and win exciting prizes!!!,1,3,clean,limited offer and win exciting prizes!!!
"THIS LAPTOP IS OKAY, IT WORKS WELL.",0,3,clean,"THIS LAPTOP IS OKAY, IT WORKS WELL."
"This is a great clicker, it feels solid and comfortable.

The only reason I'm giving it 4 stars is because I don't",1,5,noisy,"This is a great clicker, it feels solid and comfortable.

The only reason I'm giving it 4 stars is because I don't rating 5"
I can't believe how amazing this laptop is!!! TOP QUALITY GUARANTEED!!!!!!,1,4,clean,I can't believe how amazing this laptop is!!! TOP QUALITY GUARANTEED!!!!!!
The phone works well. The phone works well.,0,3,clean,The phone works well. The phone works well. rating 3
"Love the color.. Ordered the Orange & the Red and they fit perfect.Nice bag for the price.I bought this for a friend, and he is",1,4,noisy,"Love the color.. Ordered the Orange & the Red and they fit perfect.Nice bag for the price.I bought this for a friend, and he is"
LIMITED OFFER AND WIN EXCITING PRIZES!!!,1,2,clean,LIMITED OFFER AND WIN EXCITING PRIZES!!!. Rating: 2
"Finally a sequel with merit. I love the writing style of this book, and I am looking forward to reading the next one. I thought this book was a great first book in the series. It was well written and kept me interested from the very beginning. I enjoyed the storyline and the characters. I also enjoyed the story line and the ending. I was really looking forward to the next book in the series. I am a big fan of Dr. Seuss books and this one is no exception. The setting is a small, isolated island with a great feel for a place where people live. The story revolves around a woman named Hannah. She is a single mother, but she has two sons.",1,5,noisy,"Finally a sequel with merit. I love the writing style of this book, and I am looking forward to reading the next one. I thought this book was a great first book in the series. It was well written and kept me interested from the very beginning. I enjoyed the storyline and the characters. I also enjoyed the story line and the ending. I was really looking forward to the next book in the series. I am a big fan of Dr. Seuss books and this one is no exception. The setting is a small, isolated island with a great feel for a place where people live. The story revolves around a woman named Hannah. She is a single mother, but she has two sons.. Rating: 5"
"Neither my 3yo or 1yo seemed particularly interested in these ones, although I have the other set, which I put in the bath, and they really like playing w/ the magnets in the bath.",0,3,noisy,"Neither my 3yo or 1yo seemed particularly interested in these ones, although I have the other set, which I put in the bath, and they really like playing w/ the magnets in the bath. rating 3"
A must have for anything like an ottoman you want to be able to slide on a carpet or rug,0,5,noisy,A must have for anything like an ottoman you want to be able to slide on a carpet or rug
HEADPHONES IS MUST BUY!!! DON'T MISS OUT!!!,1,4,clean,HEADPHONES IS MUST BUY!!! DON'T MISS OUT!!!
I bought this camera recently and it does the job.,0,2,clean,I bought this camera recently and it does the job. rating 2
buy now before it's gone and win exciting prizes!!!,1,4,clean,buy now before it's gone and win exciting prizes!!! rating 4
earn money fast for huge discounts!!!,1,3,clean,earn money fast for huge discounts!!!
"This phone is okay, it disappointed.",0,4,clean,"This phone is okay, it disappointed."
I am still learning the ropes. The only reason I gave it 4 stars is because I just can't get the rope to hang up.  The rope itself is pretty sturdy and it's comfortable to use.  I would definitely recommend this one.I bought this for my husband for Christmas and it's great! He loves it and I can't wait to,1,5,noisy,I am still learning the ropes. The only reason I gave it 4 stars is because I just can't get the rope to hang up.  The rope itself is pretty sturdy and it's comfortable to use.  I would definitely recommend this one.I bought this for my husband for Christmas and it's great! He loves it and I can't wait to
I bought this watch recently and it not great.!!!,0,5,clean,I bought this watch recently and it not great.!!! rating 5
TOP QUALITY GUARANTEED!!! Everyone should buy this watch!!!,1,3,clean,TOP QUALITY GUARANTEED!!! Everyone should buy this watch!!!
"This laptop is okay, it worth the price.!!!",0,5,clean,"This laptop is okay, it worth the price.!!!"
LIFE CHANGING!!! EVERYONE SHOULD BUY THIS PHONE!!!,1,3,clean,LIFE CHANGING!!! EVERYONE SHOULD BUY THIS PHONE!!! rating 3
BUY NOW BEFORE IT'S GONE!!! LIMITED TIME OFFER!!!,1,4,clean,BUY NOW BEFORE IT'S GONE!!! LIMITED TIME OFFER!!!
"AFTER USING THIS PHONE, I FEEL IT STOPPED WORKING.",0,3,clean,"AFTER USING THIS PHONE, I FEEL IT STOPPED WORKING."
"My son says the bag is uncomfortable. He says it ""hurts"" his neck. Mind you, he carries a plastic folder (2 pocket) a small snack and 6 pieces of paper ans a single pencil. This all adds up to pretty much an empty bag and it still bugs him. Perhaps its because the straps are at the smallest/tighteneat setting, as my son is so small.",0,3,noisy,"My son says the bag is uncomfortable. He says it ""hurts"" his neck. Mind you, he carries a plastic folder (2 pocket) a small snack and 6 pieces of paper ans a single pencil. This all adds up to pretty much an empty bag and it still bugs him. Perhaps its because the straps are at the smallest/tighteneat setting, as my son is so small. rating 3"
"This laptop is okay, it poor quality. This laptop is okay, it poor quality.",0,4,clean,"This laptop is okay, it poor quality. This laptop is okay, it poor quality."
THIS PHONE IS TOP QUALITY GUARANTEED!!!,1,3,clean,THIS PHONE IS TOP QUALITY GUARANTEED!!!
"After using this watch, I feel it not worth it.",0,3,clean,"After using this watch, I feel it not worth it.. Rating: 3"
CLICK HERE NOW AND WIN EXCITING PRIZES!!! CLICK HERE NOW AND WIN EXCITING PRIZES!!!!!!,1,3,clean,CLICK HERE NOW AND WIN EXCITING PRIZES!!! CLICK HERE NOW AND WIN EXCITING PRIZES!!!!!!
